customer_id,recency_days,tenure_days,freq_total,freq_30d,freq_90d,freq_180d,monetary_90d,monetary_total,aov,amount_std,unique_categories,txn_per_month,mean_inter_days,top_category,late_rate,partial_rate,promo_rate,suspicious_count,age,gender,city_tier,kyc_verified,phone_verified,device_type,referral_source,credit_limit_vnd,account_age_days,churn
ZLP003255,15,297,18,1.0,5.0,10.0,1131000.0,3226000.0,179222.22222222222,73038.71298682119,1,1.8181818181818181,16.11764705882353,Thực phẩm & Ăn uống,0.16666666666666666,0.05555555555555555,0.2777777777777778,0,30.0,Male,2,1,1,iOS,Social,3000000,484,0
ZLP003256,3,303,5,1.0,1.0,2.0,2815000.0,14478100.000000006,2895620.000000001,408978.6922933772,1,0.49504950495049505,74.5,Điện tử,0.0,0.0,0.2,0,27.0,Male,1,1,1,iOS,Organic,2000000,304,1
ZLP003257,11,302,12,1.0,3.0,6.0,619000.0,3321000.0,276750.0,74676.42319914755,2,1.1920529801324504,25.90909090909091,Điện & Nước,0.16666666666666666,0.16666666666666666,0.08333333333333333,0,22.0,Female,2,0,1,Android,Social,2000000,318,0
ZLP003258,3,298,9,1.0,3.0,5.0,744000.0,2706000.0,300666.6666666667,172005.8138552299,2,0.9060402684563759,36.375,Chăm sóc sức khỏe,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,23.0,Female,1,1,1,iOS,Organic,5000000,484,0
ZLP003259,303,303,1,0.0,0.0,0.0,0.0,157000.0,157000.0,0.0,1,0.09900990099009901,303.0,Giải trí,0.0,0.0,0.0,0,35.0,Male,2,1,1,Android,Campaign,500000,318,1
ZLP003261,6,297,12,2.0,4.0,8.0,1241000.0,3113000.0,259416.66666666666,84922.91513573658,2,1.2121212121212122,25.90909090909091,Điện & Nước,0.16666666666666666,0.08333333333333333,0.08333333333333333,1,26.0,Other,2,1,0,Android,Social,1000000,574,0
ZLP003262,76,289,5,0.0,1.0,2.0,871000.0,3368000.0,673600.0,187874.4261468282,2,0.5190311418685122,52.75,Du lịch & Vận chuyển,0.0,0.2,0.0,1,28.0,Female,3,1,1,Android,Social,500000,290,0
ZLP003265,69,273,4,0.0,1.0,2.0,857000.0,4626000.0,1156500.0,273185.5291433522,2,0.43956043956043955,67.66666666666667,Du lịch & Vận chuyển,0.25,0.25,0.25,0,31.0,Male,1,1,1,Android,Campaign,500000,274,0
ZLP003266,23,286,4,1.0,1.0,3.0,3203550.000000003,10909550.000000004,2727387.500000001,457047.1536121858,2,0.4195804195804196,87.0,Điện tử,0.0,0.0,0.0,0,39.0,Male,3,1,1,Android,Campaign,2000000,290,1
ZLP003267,27,300,15,1.0,5.0,9.0,915000.0,2479000.0,165266.66666666666,85051.63697649183,3,1.5,19.142857142857142,Thực phẩm & Ăn uống,0.0,0.0,0.2,1,22.0,Female,2,1,1,Android,Organic,5000000,334,0
ZLP003269,19,297,4,1.0,1.0,2.0,2808000.0,10308100.000000006,2577025.0000000014,1006768.2292861661,1,0.40404040404040403,92.33333333333333,Điện tử,0.0,0.0,0.0,0,29.0,Male,3,1,1,iOS,Unknown,1000000,364,0
ZLP003270,29,298,8,1.0,2.0,4.0,520000.0,2603000.0,325375.0,141807.65393407267,3,0.8053691275167785,38.0,Giải trí,0.25,0.0,0.375,0,31.0,Female,1,1,0,Android,Campaign,1000000,304,0
ZLP003272,18,299,6,1.0,2.0,4.0,1230000.0,3231000.0,538500.0,232997.63947302126,2,0.6020066889632107,55.8,Thời trang,0.0,0.16666666666666666,0.16666666666666666,0,22.0,Male,1,1,1,iOS,Organic,2000000,334,0
ZLP003274,1,148,8,1.0,5.0,8.0,1130000.0,1603000.0,200375.0,94072.8251333584,2,1.6216216216216215,20.428571428571427,Thực phẩm & Ăn uống,0.25,0.125,0.25,0,32.0,Male,3,1,1,Android,Organic,5000000,154,0
ZLP003275,4,272,17,3.0,7.0,11.0,1269000.0,3293000.0,193705.88235294117,103522.80226228082,2,1.875,16.3125,Thực phẩm & Ăn uống,0.17647058823529413,0.17647058823529413,0.35294117647058826,0,22.0,Female,1,1,1,Android,Organic,2000000,274,0
ZLP003276,18,268,11,1.0,4.0,8.0,605000.0,2068000.0,188000.0,58455.11098270193,2,1.2313432835820894,24.4,Viễn thông,0.18181818181818182,0.09090909090909091,0.18181818181818182,0,36.0,Male,1,1,0,Android,Campaign,1000000,274,0
ZLP003277,73,300,3,0.0,1.0,1.0,1084000.0,7424550.000000003,2474850.000000001,1204970.9612683626,1,0.3,113.0,Điện tử,0.0,0.0,0.3333333333333333,0,35.0,Male,1,1,1,Android,Organic,5000000,334,0
ZLP003278,11,117,5,1.0,4.0,5.0,1685000.0,2023000.0,404600.0,135553.67940413865,2,1.2820512820512822,26.0,Chăm sóc sức khỏe,0.0,0.0,0.0,0,28.0,Female,3,1,1,iOS,Organic,3000000,124,0
ZLP003279,3,300,12,2.0,4.0,7.0,644000.0,2415000.0,201250.0,88329.05935915273,1,1.2,26.545454545454547,Viễn thông,0.16666666666666666,0.0,0.25,0,28.0,Female,1,1,1,Android,Campaign,2000000,669,0
ZLP003280,13,303,10,1.0,3.0,6.0,1246000.0,3609000.0,360900.0,121166.96469472747,1,0.9900990099009901,32.0,Chăm sóc sức khỏe,0.3,0.1,0.2,0,31.0,Female,2,1,1,Android,Unknown,1000000,334,0
ZLP003281,20,212,4,1.0,1.0,3.0,1694000.0,6956000.0,1739000.0,875100.3751951354,1,0.5660377358490566,63.666666666666664,Điện tử,0.0,0.0,0.0,0,22.0,Female,3,1,1,Android,Unknown,2000000,214,1
ZLP003283,19,299,5,1.0,1.0,2.0,2157000.0,11228000.0,2245600.0,175075.12673135492,2,0.5016722408026756,69.5,Điện tử,0.0,0.0,0.6,0,18.0,Female,1,1,1,Android,Referral,1000000,364,1
ZLP003284,106,269,3,0.0,0.0,1.0,0.0,8023550.000000003,2674516.6666666674,459137.4530936621,1,0.3345724907063197,81.5,Điện tử,0.0,0.0,0.6666666666666666,0,33.0,Female,2,1,1,iOS,Campaign,3000000,274,0
ZLP003285,11,272,9,1.0,3.0,6.0,1682000.0,5165000.0,573888.8888888889,297351.8305158237,3,0.9926470588235294,32.25,Thời trang,0.0,0.0,0.0,0,18.0,Female,1,1,0,Android,Organic,500000,274,0
ZLP003286,8,93,5,1.0,4.0,5.0,566000.0,790000.0,158000.0,63690.65865572439,2,1.6129032258064515,20.75,Thực phẩm & Ăn uống,0.0,0.2,0.4,0,37.0,Female,3,1,1,Android,Campaign,5000000,94,0
ZLP003287,5,300,12,2.0,4.0,7.0,1145000.0,2988000.0,249000.0,41025.49096709152,2,1.2,26.181818181818183,Điện & Nước,0.08333333333333333,0.0,0.16666666666666666,0,26.0,Male,1,1,1,iOS,Unknown,2000000,574,0
ZLP003288,9,300,12,1.0,3.0,7.0,810000.0,2971000.0,247583.33333333334,94887.93230421715,3,1.2,26.0,Điện & Nước,0.08333333333333333,0.0,0.25,0,26.0,Female,1,1,1,iOS,Campaign,1000000,318,0
ZLP003289,190,299,3,0.0,0.0,0.0,0.0,3457000.0,1152333.3333333333,286643.21609508456,3,0.3010033444816054,53.5,Du lịch & Vận chuyển,0.0,0.0,0.3333333333333333,0,24.0,Male,2,1,1,Android,Social,500000,394,1
ZLP003290,5,298,11,1.0,3.0,6.0,601000.0,2335000.0,212272.72727272726,49264.77627898235,2,1.1073825503355705,28.8,Viễn thông,0.18181818181818182,0.0,0.36363636363636365,0,26.0,Male,1,1,1,Android,Social,2000000,669,0
ZLP003291,73,297,3,0.0,1.0,1.0,3203550.000000003,8494100.000000006,2831366.6666666684,644640.4430636783,2,0.30303030303030304,111.5,Điện tử,0.0,0.0,0.0,0,36.0,Male,3,1,1,iOS,Organic,1000000,394,0
ZLP003293,12,298,11,1.0,3.0,6.0,572000.0,3201000.0,291000.0,181244.03438458327,3,1.1073825503355705,28.1,Chăm sóc sức khỏe,0.09090909090909091,0.09090909090909091,0.2727272727272727,0,35.0,Male,1,1,0,Android,Campaign,1000000,364,0
ZLP003294,4,33,2,1.0,2.0,2.0,534000.0,534000.0,267000.0,135764.50198781712,1,1.8181818181818181,28.0,Điện & Nước,0.0,0.0,0.5,0,27.0,Female,1,1,1,Android,Campaign,500000,34,0
ZLP003295,28,299,8,1.0,3.0,4.0,728000.0,2046000.0,255750.0,98475.16002960921,3,0.802675585284281,38.142857142857146,Chăm sóc sức khỏe,0.25,0.0,0.0,0,20.0,Male,1,1,1,iOS,Social,2000000,364,0
ZLP003296,33,33,1,0.0,1.0,1.0,2093000.0,2093000.0,2093000.0,0.0,1,0.9090909090909091,33.0,Điện tử,0.0,0.0,0.0,0,21.0,Female,1,1,1,Android,Unknown,2000000,34,1
ZLP003297,2,207,9,2.0,4.0,8.0,666000.0,1718000.0,190888.88888888888,42353.99758123325,1,1.3043478260869565,25.25,Viễn thông,0.1111111111111111,0.0,0.1111111111111111,0,38.0,Female,2,1,1,Android,Organic,2000000,214,0
ZLP003299,44,240,7,0.0,2.0,5.0,755000.0,2427000.0,346714.28571428574,219689.71625583983,1,0.875,32.5,Chăm sóc sức khỏe,0.0,0.0,0.2857142857142857,0,21.0,Female,1,1,1,Android,Referral,2000000,244,0
ZLP003300,18,302,9,1.0,3.0,5.0,568000.0,1740000.0,193333.33333333334,32946.92701907114,3,0.8940397350993378,35.125,Viễn thông,0.0,0.0,0.3333333333333333,0,27.0,Male,1,1,1,Android,Unknown,2000000,334,0
ZLP003302,7,299,11,2.0,4.0,7.0,908000.0,2415000.0,219545.45454545456,96913.73858887464,1,1.1036789297658862,28.8,Điện & Nước,0.18181818181818182,0.09090909090909091,0.09090909090909091,0,22.0,Female,1,1,1,iOS,Organic,1000000,304,0
ZLP003303,21,301,17,1.0,4.0,10.0,839000.0,3563000.0,209588.23529411765,86928.89250957461,4,1.6943521594684385,17.125,Thực phẩm & Ăn uống,0.058823529411764705,0.0,0.35294117647058826,0,29.0,Female,3,1,1,iOS,Campaign,1000000,318,0
ZLP003305,35,152,2,0.0,1.0,2.0,3203550.000000003,5005550.000000003,2502775.0000000014,991045.5091720077,1,0.39473684210526316,116.0,Điện tử,0.5,0.0,0.5,0,34.0,Male,1,1,1,Android,Unknown,2000000,154,1
ZLP003307,19,28,2,2.0,2.0,2.0,334000.0,334000.0,167000.0,222031.52929257593,1,2.0,9.0,Thực phẩm & Ăn uống,0.0,0.0,0.0,0,31.0,Male,3,1,1,Android,Campaign,3000000,34,0
ZLP003308,4,32,2,1.0,2.0,2.0,678000.0,678000.0,339000.0,149906.63761154807,1,1.875,28.0,Điện & Nước,0.0,0.0,0.0,0,30.0,Female,1,1,1,Android,Unknown,1000000,34,0
ZLP003309,35,297,10,0.0,3.0,5.0,1066000.0,3843000.0,384300.0,121162.92979106917,2,1.0101010101010102,28.444444444444443,Chăm sóc sức khỏe,0.2,0.1,0.0,0,38.0,Female,2,1,1,iOS,Campaign,2000000,574,0
ZLP003310,12,303,11,1.0,3.0,6.0,740000.0,2412000.0,219272.72727272726,66220.97992191132,2,1.0891089108910892,28.6,Điện & Nước,0.0,0.0,0.09090909090909091,0,27.0,Male,1,1,1,Android,Organic,500000,669,0
ZLP003311,88,302,4,0.0,1.0,2.0,3203550.000000003,11038650.000000007,2759662.500000002,887775.0000000014,2,0.3973509933774835,70.66666666666667,Điện tử,0.0,0.0,0.0,0,20.0,Female,2,1,0,Android,Referral,3000000,318,0
ZLP003312,59,238,3,0.0,1.0,2.0,1645000.0,6929000.0,2309666.6666666665,779077.2319438768,2,0.37815126050420167,89.0,Điện tử,0.0,0.0,0.0,0,30.0,Female,3,1,1,Android,Organic,2000000,244,0
ZLP003313,20,299,11,1.0,3.0,6.0,626000.0,2771000.0,251909.0909090909,63553.84259894055,1,1.1036789297658862,27.3,Điện & Nước,0.18181818181818182,0.09090909090909091,0.0,0,40.0,Female,1,1,1,Android,Unknown,3000000,334,0
ZLP003315,12,207,13,2.0,6.0,11.0,1486000.0,2839000.0,218384.61538461538,92066.58682853628,2,1.8840579710144927,15.666666666666666,Thực phẩm & Ăn uống,0.0,0.0,0.23076923076923078,0,25.0,Male,3,1,1,Android,Organic,3000000,214,0
ZLP003317,63,298,4,0.0,1.0,2.0,324000.0,2548000.0,637000.0,325525.216637155,1,0.40268456375838924,78.33333333333333,Du lịch & Vận chuyển,0.0,0.0,0.25,0,27.0,Male,1,1,1,Android,Referral,1000000,394,0
ZLP003318,5,59,3,1.0,3.0,3.0,640000.0,640000.0,213333.33333333334,98723.51965632776,1,1.5254237288135595,26.5,Điện & Nước,0.3333333333333333,0.0,0.3333333333333333,0,22.0,Male,2,1,1,Android,Campaign,1000000,64,0
ZLP003319,1,209,7,1.0,3.0,5.0,1511000.0,2375000.0,339285.71428571426,216955.22908787295,2,1.0047846889952152,34.333333333333336,Chăm sóc sức khỏe,0.2857142857142857,0.0,0.0,0,34.0,Other,2,1,1,iOS,Unknown,5000000,214,0
ZLP003320,20,300,8,1.0,3.0,5.0,850000.0,3216000.0,402000.0,190897.13011387648,1,0.8,39.285714285714285,Chăm sóc sức khỏe,0.125,0.0,0.125,0,41.0,Male,3,1,1,iOS,Unknown,5000000,318,0
ZLP003321,8,211,8,1.0,3.0,6.0,588000.0,1970000.0,246250.0,65645.69401611308,2,1.1374407582938388,28.285714285714285,Điện & Nước,0.0,0.125,0.0,0,29.0,Female,3,1,0,iOS,Organic,2000000,214,0
ZLP003322,112,301,4,0.0,0.0,2.0,0.0,6924000.0,1731000.0,1208055.7382284424,2,0.39867109634551495,62.666666666666664,Điện tử,0.0,0.25,0.0,0,22.0,Male,2,1,1,Android,Organic,1000000,484,0
ZLP003323,98,300,3,0.0,0.0,1.0,0.0,6117550.000000003,2039183.3333333342,1009049.7018647478,2,0.3,100.5,Điện tử,0.0,0.0,0.0,0,18.0,Male,3,1,1,Android,Referral,3000000,304,0
ZLP003324,10,299,7,1.0,2.0,4.0,1021000.0,3715000.0,530714.2857142857,448876.2688780782,1,0.7023411371237458,47.666666666666664,Thời trang,0.0,0.14285714285714285,0.14285714285714285,0,29.0,Female,2,1,1,Unknown,Organic,1000000,394,0
ZLP003325,12,302,14,1.0,4.0,8.0,833000.0,3338000.0,238428.57142857142,72805.02337456825,3,1.390728476821192,21.846153846153847,Thực phẩm & Ăn uống,0.21428571428571427,0.07142857142857142,0.21428571428571427,0,34.0,Female,1,1,1,Android,Unknown,1000000,574,0
ZLP003326,4,300,12,2.0,4.0,8.0,615000.0,2429000.0,202416.66666666666,81510.13136507336,3,1.2,26.272727272727273,Viễn thông,0.16666666666666666,0.0,0.3333333333333333,0,27.0,Female,3,1,0,iOS,Organic,2000000,334,0
ZLP003327,86,299,3,0.0,1.0,1.0,1927000.0,5837000.0,1945666.6666666667,460283.97031977266,2,0.3010033444816054,106.0,Điện tử,0.0,0.3333333333333333,0.0,0,27.0,Female,1,1,1,Android,Campaign,500000,394,0
ZLP003328,12,213,9,1.0,4.0,7.0,955000.0,2025000.0,225000.0,58386.64230798,2,1.267605633802817,24.625,Viễn thông,0.2222222222222222,0.0,0.2222222222222222,0,24.0,Female,1,1,1,iOS,Organic,1000000,214,0
ZLP003330,32,301,8,0.0,2.0,4.0,544000.0,2079000.0,259875.0,80976.95880398854,1,0.7973421926910299,37.857142857142854,Chăm sóc sức khỏe,0.0,0.125,0.125,0,33.0,Male,1,1,1,iOS,Social,1000000,394,0
ZLP003333,1,297,18,5.0,8.0,12.0,1337000.0,3247000.0,180388.88888888888,74556.0498897534,3,1.8181818181818181,16.88235294117647,Thực phẩm & Ăn uống,0.05555555555555555,0.16666666666666666,0.16666666666666666,0,37.0,Male,2,1,1,Android,Unknown,3000000,669,0
ZLP003335,21,283,9,1.0,4.0,5.0,2733000.0,6403000.0,711444.4444444445,316680.87687414564,4,0.9540636042402827,32.25,Thời trang,0.2222222222222222,0.0,0.3333333333333333,0,36.0,Female,2,1,1,Android,Unknown,2000000,290,0
ZLP003337,16,93,5,1.0,4.0,5.0,475000.0,583000.0,116600.0,69826.92890282373,1,1.6129032258064515,18.75,Thực phẩm & Ăn uống,0.2,0.2,0.4,0,19.0,Male,1,1,0,Android,Organic,3000000,94,0
ZLP003338,130,183,4,0.0,0.0,3.0,0.0,968000.0,242000.0,48675.798230058164,2,0.6557377049180328,17.333333333333332,Thực phẩm & Ăn uống,0.0,0.0,0.25,0,27.0,Female,1,1,1,Unknown,Campaign,2000000,184,1
ZLP003339,6,303,15,1.0,4.0,9.0,1100000.0,2760000.0,184000.0,118677.23334441918,2,1.4851485148514851,20.714285714285715,Thực phẩm & Ăn uống,0.06666666666666667,0.2,0.2,0,31.0,Male,1,1,1,Android,Referral,2000000,364,0
ZLP003341,18,301,12,1.0,4.0,7.0,824000.0,2007000.0,167250.0,91648.66214368475,3,1.196013289036545,25.181818181818183,Viễn thông,0.08333333333333333,0.08333333333333333,0.4166666666666667,0,32.0,Female,1,1,1,Android,Unknown,2000000,364,0
ZLP003342,39,303,7,0.0,2.0,4.0,1570000.0,5646000.0,806571.4285714285,272639.4793757605,1,0.6930693069306931,43.666666666666664,Thời trang,0.14285714285714285,0.0,0.2857142857142857,0,26.0,Male,1,1,0,Android,Campaign,3000000,364,0
ZLP003343,9,272,11,2.0,4.0,7.0,934000.0,2713000.0,246636.36363636365,34679.31004870981,1,1.2132352941176472,25.8,Điện & Nước,0.0,0.09090909090909091,0.09090909090909091,0,21.0,Female,1,1,1,Android,Social,2000000,274,0
ZLP003344,22,207,8,1.0,3.0,7.0,545000.0,1419000.0,177375.0,54171.519929097165,3,1.1594202898550725,25.857142857142858,Viễn thông,0.125,0.0,0.25,0,35.0,Male,3,1,1,iOS,Referral,3000000,214,0
ZLP003345,8,297,9,1.0,3.0,5.0,567000.0,2583000.0,287000.0,141831.7665405039,2,0.9090909090909091,35.75,Chăm sóc sức khỏe,0.2222222222222222,0.1111111111111111,0.1111111111111111,0,22.0,Female,3,1,1,Android,Organic,2000000,574,0
ZLP003346,2,299,12,1.0,4.0,7.0,1260000.0,2923000.0,243583.33333333334,103641.39076058309,2,1.2040133779264215,26.545454545454547,Điện & Nước,0.16666666666666666,0.08333333333333333,0.3333333333333333,0,37.0,Other,3,1,1,Android,Campaign,2000000,574,0
ZLP003347,4,148,9,2.0,6.0,9.0,1016000.0,1690000.0,187777.77777777778,60222.04284516131,1,1.8243243243243243,17.5,Thực phẩm & Ăn uống,0.2222222222222222,0.3333333333333333,0.1111111111111111,0,26.0,Female,2,1,1,iOS,Unknown,1000000,154,0
ZLP003348,91,91,1,0.0,0.0,1.0,0.0,2083000.0,2083000.0,0.0,1,0.32967032967032966,91.0,Điện tử,0.0,0.0,0.0,0,37.0,Female,1,1,1,iOS,Unknown,3000000,94,0
ZLP003349,16,243,9,1.0,3.0,6.0,622000.0,2055000.0,228333.33333333334,78434.6862045103,2,1.1111111111111112,27.875,Điện & Nước,0.1111111111111111,0.3333333333333333,0.1111111111111111,0,32.0,Male,3,1,1,Android,Unknown,500000,244,0
ZLP003350,16,301,11,1.0,3.0,6.0,601000.0,1997000.0,181545.45454545456,56205.6289643015,1,1.0963455149501662,28.0,Viễn thông,0.18181818181818182,0.0,0.18181818181818182,0,27.0,Male,1,1,1,Android,Organic,5000000,304,0
ZLP003351,37,88,2,0.0,2.0,2.0,1036000.0,1036000.0,518000.0,401636.651713959,1,0.6818181818181819,51.0,Thời trang,0.0,0.0,0.0,0,24.0,Female,2,0,0,Android,Social,3000000,94,0
ZLP003352,23,182,7,1.0,3.0,6.0,530000.0,1280000.0,182857.14285714287,49113.571007847284,3,1.153846153846154,26.166666666666668,Viễn thông,0.0,0.14285714285714285,0.14285714285714285,0,25.0,Male,3,1,1,iOS,Referral,2000000,184,0
ZLP003354,30,299,10,0.0,3.0,6.0,742000.0,2189000.0,218900.0,56694.992920206125,5,1.0033444816053512,29.333333333333332,Viễn thông,0.1,0.0,0.1,0,28.0,Male,3,0,1,Android,Campaign,2000000,334,0
ZLP003355,20,301,11,1.0,3.0,6.0,780000.0,2779000.0,252636.36363636365,89506.7290512537,2,1.0963455149501662,27.7,Điện & Nước,0.18181818181818182,0.0,0.2727272727272727,0,24.0,Female,3,1,0,Android,Organic,500000,364,0
ZLP003357,10,297,12,1.0,4.0,7.0,1047000.0,2920000.0,243333.33333333334,73749.3708242294,3,1.2121212121212122,25.454545454545453,Viễn thông,0.08333333333333333,0.0,0.08333333333333333,1,28.0,Female,1,1,1,Android,Referral,1000000,334,0
ZLP003358,15,302,8,1.0,2.0,6.0,946000.0,4614000.0,576750.0,257491.6087398356,1,0.794701986754967,40.42857142857143,Thời trang,0.125,0.0,0.125,0,18.0,Male,3,1,1,iOS,Campaign,1000000,334,0
ZLP003359,7,287,18,2.0,7.0,12.0,1292000.0,3364000.0,186888.88888888888,88699.68425495159,4,1.8815331010452963,15.941176470588236,Thực phẩm & Ăn uống,0.0,0.1111111111111111,0.1111111111111111,0,30.0,Male,1,1,1,Android,Unknown,2000000,290,0
ZLP003360,20,301,8,2.0,3.0,5.0,2398000.0,5056000.0,632000.0,292167.2710720937,1,0.7973421926910299,39.57142857142857,Thời trang,0.25,0.125,0.125,0,22.0,Female,3,1,1,Unknown,Campaign,3000000,394,0
ZLP003362,46,302,4,0.0,1.0,1.0,1511000.0,10826100.000000006,2706525.0000000014,809102.3632190606,1,0.3973509933774835,85.0,Điện tử,0.0,0.0,0.0,0,18.0,Female,1,1,1,Android,Campaign,2000000,394,0
ZLP003363,198,288,2,0.0,0.0,0.0,0.0,2862000.0,1431000.0,49497.474683058324,1,0.20833333333333334,89.0,Du lịch & Vận chuyển,0.0,0.0,0.0,0,18.0,Male,3,1,1,Android,Organic,1000000,290,1
ZLP003364,16,150,5,1.0,2.0,5.0,433000.0,961000.0,192200.0,66792.2151152363,2,1.0,33.25,Viễn thông,0.0,0.0,0.2,0,19.0,Male,1,1,1,Android,Unknown,2000000,154,0
ZLP003365,8,288,12,2.0,4.0,8.0,668000.0,1991000.0,165916.66666666666,50602.655937003816,2,1.25,24.90909090909091,Viễn thông,0.08333333333333333,0.0,0.16666666666666666,1,23.0,Male,2,1,0,iOS,Unknown,1000000,290,0
ZLP003366,29,300,6,1.0,2.0,4.0,548000.0,1540000.0,256666.66666666666,173301.66377350988,1,0.6,53.6,Giải trí,0.0,0.16666666666666666,0.3333333333333333,0,39.0,Female,1,1,1,Android,Organic,1000000,318,0
ZLP003367,258,303,2,0.0,0.0,0.0,0.0,753000.0,376500.0,57275.64927611035,1,0.19801980198019803,45.0,Chăm sóc sức khỏe,0.0,0.5,0.5,0,24.0,Female,2,1,1,iOS,Campaign,3000000,304,1
ZLP003368,5,87,4,1.0,4.0,4.0,644000.0,644000.0,161000.0,34156.50255319866,1,1.3793103448275863,26.333333333333332,Thực phẩm & Ăn uống,0.25,0.0,0.25,0,29.0,Female,3,1,1,iOS,Social,1000000,94,0
ZLP003370,51,237,3,0.0,1.0,2.0,3203550.000000003,7120550.000000003,2373516.6666666674,1229521.3502958522,2,0.37974683544303794,92.5,Điện tử,0.0,0.3333333333333333,0.0,0,28.0,Female,1,1,1,Android,Campaign,1000000,244,0
ZLP003371,3,120,9,2.0,7.0,9.0,1142000.0,1444000.0,160444.44444444444,92101.99660038743,2,2.25,14.0,Thực phẩm & Ăn uống,0.1111111111111111,0.0,0.1111111111111111,0,27.0,Female,1,1,1,iOS,Organic,2000000,124,0
ZLP003372,68,301,4,0.0,1.0,2.0,1244000.0,3261000.0,815250.0,472495.061702589,2,0.39867109634551495,77.33333333333333,Du lịch & Vận chuyển,0.25,0.0,0.25,0,20.0,Female,2,1,1,iOS,Organic,3000000,669,0
ZLP003373,63,63,1,0.0,1.0,1.0,2965000.0,2965000.0,2965000.0,0.0,1,0.47619047619047616,63.0,Điện tử,0.0,0.0,0.0,0,36.0,Female,1,0,1,Android,Campaign,5000000,64,0
ZLP003374,14,33,2,1.0,2.0,2.0,701000.0,701000.0,350500.0,125157.90027001892,1,1.8181818181818181,19.0,Chăm sóc sức khỏe,0.0,0.0,0.5,0,38.0,Female,1,1,1,Android,Campaign,3000000,34,0
ZLP003375,7,272,13,2.0,5.0,10.0,816000.0,1929000.0,148384.61538461538,69104.4360147963,2,1.4338235294117647,21.583333333333332,Thực phẩm & Ăn uống,0.0,0.0,0.07692307692307693,0,18.0,Male,2,1,1,iOS,Organic,2000000,274,0
ZLP003376,3,153,5,1.0,3.0,5.0,789000.0,1751000.0,350200.0,188843.0565310782,2,0.9803921568627452,37.25,Chăm sóc sức khỏe,0.0,0.2,0.4,0,21.0,Female,1,1,0,Android,Campaign,1000000,154,0
ZLP003377,14,286,15,1.0,4.0,8.0,647000.0,2634000.0,175600.0,61538.373626310844,4,1.5734265734265735,19.0,Thực phẩm & Ăn uống,0.13333333333333333,0.0,0.13333333333333333,0,26.0,Male,1,1,1,iOS,Social,1000000,290,0
ZLP003378,58,302,4,0.0,1.0,2.0,2362000.0,7172000.0,1793000.0,1085305.7940814039,1,0.3973509933774835,80.66666666666667,Điện tử,0.25,0.0,0.0,0,22.0,Female,1,1,1,Android,Organic,2000000,334,0
ZLP003379,0,87,6,2.0,6.0,6.0,820000.0,820000.0,136666.66666666666,88006.06039737642,3,2.0689655172413794,16.8,Thực phẩm & Ăn uống,0.0,0.16666666666666666,0.0,0,31.0,Male,1,1,1,iOS,Organic,2000000,94,0
ZLP003380,3,238,17,2.0,7.0,13.0,753000.0,2486000.0,146235.29411764705,82842.87040216911,2,2.142857142857143,14.1875,Thực phẩm & Ăn uống,0.23529411764705882,0.058823529411764705,0.17647058823529413,0,23.0,Female,2,1,1,Android,Organic,2000000,244,0
ZLP003381,17,272,7,1.0,2.0,4.0,393000.0,2638000.0,376857.14285714284,222858.27228041034,1,0.7720588235294118,41.833333333333336,Chăm sóc sức khỏe,0.2857142857142857,0.0,0.2857142857142857,0,40.0,Male,1,1,1,Android,Unknown,1000000,274,0
ZLP003382,12,208,8,1.0,3.0,7.0,793000.0,2067000.0,258375.0,48570.824576076535,2,1.1538461538461537,27.428571428571427,Điện & Nước,0.0,0.125,0.0,0,35.0,Male,3,1,0,Android,Unknown,1000000,214,0
ZLP003383,32,88,2,0.0,2.0,2.0,1226000.0,1226000.0,613000.0,526087.4452027914,1,0.6818181818181819,55.0,Du lịch & Vận chuyển,0.0,0.0,0.5,0,29.0,Male,1,1,1,iOS,Organic,1000000,94,0
ZLP003384,10,181,13,1.0,5.0,12.0,858000.0,2502000.0,192461.53846153847,76558.9265257111,3,2.154696132596685,13.916666666666666,Thực phẩm & Ăn uống,0.15384615384615385,0.15384615384615385,0.23076923076923078,0,34.0,Female,1,1,1,Android,Social,3000000,184,0
ZLP003385,30,301,7,0.0,2.0,4.0,1343000.0,4876000.0,696571.4285714285,276515.13348751643,1,0.6976744186046512,44.833333333333336,Thời trang,0.0,0.0,0.2857142857142857,0,34.0,Female,2,1,1,Android,Unknown,1000000,364,0
ZLP003386,129,301,9,0.0,0.0,3.0,0.0,1337000.0,148555.55555555556,84802.87599944814,2,0.8970099667774086,20.875,Thực phẩm & Ăn uống,0.0,0.0,0.0,0,24.0,Female,1,1,1,iOS,Campaign,2000000,304,1
ZLP003388,81,267,4,0.0,1.0,2.0,720000.0,7777550.000000003,1944387.5000000007,1086907.1720367852,2,0.449438202247191,61.666666666666664,Điện tử,0.25,0.25,0.5,0,28.0,Female,2,1,1,Android,Campaign,2000000,274,0
ZLP003389,33,33,1,0.0,1.0,1.0,172000.0,172000.0,172000.0,0.0,1,0.9090909090909091,33.0,Chăm sóc sức khỏe,0.0,0.0,0.0,0,33.0,Female,1,1,1,Android,Unknown,500000,34,0
